2020-12-29 09:43:26,717 django.server INFO     "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
2020-12-29 09:43:26,734 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 09:43:28,471 django.server INFO     "GET /admin/notifications/telegramreplymessage/ HTTP/1.1" 200 63672
2020-12-29 09:43:28,531 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 09:43:28,538 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 09:43:28,544 django.server INFO     "GET /static/admin/img/icon-no.svg HTTP/1.1" 304 0
2020-12-29 11:57:48,171 notifications.bot INFO     UserProfile matching query does not exist.
2020-12-29 12:17:52,605 django.server INFO     "GET /admin/notifications/ HTTP/1.1" 200 41398
2020-12-29 12:17:52,655 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:17:54,530 django.server INFO     "GET /admin/notifications/telegramuser/ HTTP/1.1" 200 47678
2020-12-29 12:17:54,593 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:17:54,600 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:18:06,199 django.server INFO     "GET /admin/notifications/ HTTP/1.1" 200 41398
2020-12-29 12:18:11,119 django.server INFO     "GET /admin/notifications/telegramincomemessage/ HTTP/1.1" 200 92010
2020-12-29 12:18:11,178 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:18:11,184 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:18:19,427 django.server INFO     "GET /admin/notifications/telegramincomemessage/ HTTP/1.1" 200 92010
2020-12-29 12:18:19,489 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:18:19,494 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:18:22,439 django.server INFO     "GET /admin/notifications/telegramincomemessage/ HTTP/1.1" 200 92010
2020-12-29 12:18:22,498 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:18:22,503 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:18:26,523 django.server INFO     "GET /admin/notifications/telegramincomemessage/ HTTP/1.1" 200 92010
2020-12-29 12:18:26,575 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:18:26,582 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:19:23,388 django.server INFO     "GET /admin/notifications/telegramincomemessage/ HTTP/1.1" 200 92010
2020-12-29 12:19:23,466 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:19:23,473 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:19:27,469 django.server INFO     "GET /admin/notifications/telegramincomemessage/ HTTP/1.1" 200 92010
2020-12-29 12:19:27,538 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:19:27,538 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:19:33,888 django.server INFO     "GET /admin/ HTTP/1.1" 200 51862
2020-12-29 12:19:33,943 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:19:36,504 django.server INFO     "GET /admin/auth/user/ HTTP/1.1" 200 46206
2020-12-29 12:19:36,563 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:19:36,568 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:19:36,588 django.server INFO     "GET /static/admin/img/search.svg HTTP/1.1" 304 0
2020-12-29 12:20:26,875 django.server INFO     "GET /admin/auth/user/ HTTP/1.1" 200 46206
2020-12-29 12:20:26,928 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:20:26,935 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:20:28,672 django.server INFO     "GET /admin/auth/user/ HTTP/1.1" 200 46206
2020-12-29 12:20:28,726 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:20:28,727 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:23:50,376 django.server INFO     "GET /admin/auth/user/ HTTP/1.1" 200 46206
2020-12-29 12:23:50,430 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:23:50,438 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:23:52,965 django.server INFO     "GET /admin/auth/user/ HTTP/1.1" 200 46206
2020-12-29 12:23:53,025 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:23:53,025 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:23:57,005 django.server INFO     "GET /admin/auth/user/ HTTP/1.1" 200 46206
2020-12-29 12:23:57,055 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:23:57,062 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:25:34,714 django.server INFO     "GET /admin/ HTTP/1.1" 200 51862
2020-12-29 12:25:34,775 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:25:38,142 django.server INFO     "GET /admin/notifications/telegramincomemessage/ HTTP/1.1" 200 92010
2020-12-29 12:25:38,194 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:25:38,202 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:25:43,370 django.server INFO     "GET /admin/notifications/telegramincomemessage/ HTTP/1.1" 200 92010
2020-12-29 12:25:43,425 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:25:43,431 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:25:54,655 django.server INFO     "GET /admin/notifications/ HTTP/1.1" 200 41398
2020-12-29 12:25:54,714 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:25:57,138 django.server INFO     "GET /admin/notifications/telegramuser/ HTTP/1.1" 200 47678
2020-12-29 12:25:57,193 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:25:57,193 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:26:01,304 django.server INFO     "GET /admin/notifications/telegramuser/188/change/ HTTP/1.1" 200 47666
2020-12-29 12:26:01,364 django.server INFO     "GET /static/admin/css/forms.css HTTP/1.1" 304 0
2020-12-29 12:26:01,378 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:26:01,379 django.server INFO     "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
2020-12-29 12:26:01,379 django.server INFO     "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
2020-12-29 12:26:01,380 django.server INFO     "GET /static/admin/js/inlines.js HTTP/1.1" 200 13810
2020-12-29 12:26:01,389 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:26:10,987 django.server INFO     "GET /admin/notifications/telegramuser/ HTTP/1.1" 200 47678
2020-12-29 12:26:11,052 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:26:11,052 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:29:32,267 django.server INFO     "GET /admin/notifications/telegramuser/188/change/ HTTP/1.1" 200 47666
2020-12-29 12:29:34,694 django.server INFO     "GET /admin/notifications/telegramuser/ HTTP/1.1" 200 47678
2020-12-29 12:29:38,667 django.server INFO     "GET /admin/notifications/telegramuser/ HTTP/1.1" 200 47678
2020-12-29 12:29:38,726 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:29:38,730 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:29:40,398 django.server INFO     "GET /admin/notifications/telegramuser/ HTTP/1.1" 200 47678
2020-12-29 12:29:40,463 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:29:40,470 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:29:43,182 django.server INFO     "GET /admin/notifications/ HTTP/1.1" 200 41398
2020-12-29 12:29:43,233 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:29:46,595 django.server INFO     "GET /admin/ HTTP/1.1" 200 51862
2020-12-29 12:29:46,647 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:29:48,431 django.server INFO     "GET /admin/auth/user/ HTTP/1.1" 200 46206
2020-12-29 12:29:48,502 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:29:48,518 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:30:45,243 django.server INFO     "GET /admin/auth/user/ HTTP/1.1" 200 46206
2020-12-29 12:30:45,310 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:30:45,317 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:31:44,938 django.server INFO     "GET /admin/auth/user/ HTTP/1.1" 200 46206
2020-12-29 12:31:44,998 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:31:44,999 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:31:46,731 django.server INFO     "GET /admin/auth/user/ HTTP/1.1" 200 46206
2020-12-29 12:31:46,798 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:31:46,799 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:31:50,339 django.server INFO     "GET /admin/ HTTP/1.1" 200 51862
2020-12-29 12:31:50,394 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:31:54,630 django.server INFO     "GET /admin/notifications/telegramincomemessage/ HTTP/1.1" 200 92010
2020-12-29 12:31:54,700 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:31:54,711 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:32:02,273 django.server INFO     "GET /admin/ HTTP/1.1" 200 51862
2020-12-29 12:32:05,932 django.server INFO     "GET /admin/notifications/telegramuser/ HTTP/1.1" 200 47678
2020-12-29 12:32:05,989 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:32:05,999 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:32:24,053 django.server INFO     "GET /admin/notifications/telegramuser/188/change/ HTTP/1.1" 200 47666
2020-12-29 12:32:24,111 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:32:24,117 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:32:27,494 django.server INFO     "GET /admin/notifications/telegramuser/ HTTP/1.1" 200 47678
2020-12-29 12:32:30,380 django.server INFO     "GET /admin/notifications/telegramuser/188/change/ HTTP/1.1" 200 47666
2020-12-29 12:32:30,446 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:32:30,447 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:32:33,711 django.server INFO     "GET /admin/notifications/telegramuser/ HTTP/1.1" 200 47678
2020-12-29 12:32:35,423 django.server INFO     "GET /admin/notifications/telegramuser/187/change/ HTTP/1.1" 200 49104
2020-12-29 12:32:35,498 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:32:35,502 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:32:37,472 django.server INFO     "GET /admin/notifications/telegramuser/ HTTP/1.1" 200 47678
2020-12-29 12:32:45,157 django.server INFO     "GET /admin/notifications/telegramuser/188/change/ HTTP/1.1" 200 47666
2020-12-29 12:32:45,239 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:32:45,246 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 12:33:00,266 django.server INFO     "GET /admin/notifications/telegramuser/ HTTP/1.1" 200 47678
2020-12-29 18:08:47,473 django.server INFO     "GET /admin/notifications/telegramuser/ HTTP/1.1" 200 47678
2020-12-29 18:08:47,549 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 18:08:47,559 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 18:08:49,283 django.server INFO     "GET /admin/notifications/telegramuser/ HTTP/1.1" 200 47678
2020-12-29 18:08:49,337 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 18:08:49,342 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 18:52:14,937 django.server INFO     "GET /admin/notifications/ HTTP/1.1" 200 41398
2020-12-29 18:52:15,003 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 18:52:20,327 django.server INFO     "GET /admin/ HTTP/1.1" 200 51862
2020-12-29 18:52:20,385 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 18:52:21,578 django.server INFO     "GET /admin/auth/user/ HTTP/1.1" 200 46206
2020-12-29 18:52:21,634 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-29 18:52:21,650 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-30 09:21:45,078 django.server INFO     "GET /admin/auth/user/ HTTP/1.1" 200 46206
2020-12-30 09:21:45,145 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-30 09:21:45,153 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-30 09:21:48,173 django.server INFO     "GET /admin/auth/user/ HTTP/1.1" 200 46206
2020-12-30 09:21:48,232 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-30 09:21:48,238 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-30 09:38:43,101 django.server INFO     "GET /admin/auth/user/ HTTP/1.1" 200 46206
2020-12-30 09:38:43,178 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-30 09:38:43,186 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-30 10:43:59,210 django.server INFO     "GET /admin/auth/user/ HTTP/1.1" 200 46206
2020-12-30 10:43:59,278 django.server INFO     "GET /jet/jsi18n/ HTTP/1.1" 200 3223
2020-12-30 10:43:59,284 django.server INFO     "GET /admin/jsi18n/ HTTP/1.1" 200 3223
2020-12-30 11:46:05,649 django.utils.autoreload INFO     /home/oksana/ms/gastronom/notifications/views.py changed, reloading.
2020-12-30 11:46:06,779 django.utils.autoreload INFO     Watching for file changes with StatReloader
2020-12-30 11:47:06,299 django.utils.autoreload INFO     /home/oksana/ms/gastronom/notifications/views.py changed, reloading.
2020-12-30 11:47:07,489 django.utils.autoreload INFO     Watching for file changes with StatReloader
